id,released,area,mean_elevation,mean_slope,seed_triangles,volume,thickness,tsunami_potential_ratio,no2d,slopeunit,cluster,cluster_center_dist,LONLO,LONHI,LATLO,LATHI
1202928,"[752, 4309, 750, 4313, 4310, 4312, 753, 7064, 2201]",1102032.7115758285,-308.25909423828125,17.265669183400576,"[752, 4309]",9831748.497609217,8.92146702573875,3.680448607455406,1.5349371046620748,-1,89,0.08530289161512329,15.268750075,15.486250189,37.795416783,37.936250169
7679128,"[9968, 11774, 9965, 11775, 4634, 11771, 7306, 6307, 9952, 6308, 7424, 11041]",1416326.809218643,-378.48199462890625,17.390151559971535,"[9968, 11774]",13830204.02433254,9.764839537255082,3.9450973656781407,1.5313055203696875,-1,12,0.03125397338162802,15.439166877999998,15.607500286,37.97500026,38.124166986
4211937,"[10870, 13339, 10878, 12285, 10879, 10868, 10886, 8861, 10883, 10887, 12298, 10885]",1383249.7814242782,-383.23858642578125,17.542685238137235,"[10870, 13339]",13392790.942957003,9.682120411518857,3.8081475305968913,1.485488715175735,-1,27,0.021870310821567464,15.367500153999998,15.591250273,37.910833542000006,38.100833634
2823182,"[3588, 6141, 6142, 8811, 6140, 8793, 8789, 8796, 8797, 8790, 8798, 8791, 8794, 10813]",1540433.934921742,-396.6881103515625,15.841673307226396,"[3588, 6141]",15503895.944042578,10.064628928620829,3.5672209754107196,1.4301935941679895,-1,60,0.046084004008210395,15.263333403999999,15.437083483,37.76666676000001,37.927083495
946291,"[3410, 5771, 3416, 5772, 5854, 5767, 3335, 5853, 3334, 3413, 3336, 3420, 3340]",1403248.6107909349,-379.46588134765625,16.38969460782394,"[3410, 5771]",13656812.417615514,9.732282870330378,3.528727557945301,1.4267195754781354,-1,1,0.043930245675195226,15.196666683999998,15.484166854,37.678750023000006,37.86250011
3023281,"[7426, 9968, 9961, 7427, 9958, 9965, 3670, 9960, 4634, 9964, 9967, 6305, 7306, 7307, 9966, 7424, 6306, 7310]",2160029.165708478,-514.95703125,15.693602619321016,"[7426, 9968]",24553382.896359168,11.367153409850273,3.881279655572475,1.4264590651380722,-1,67,0.02495957056772121,15.439166877999998,15.607500286,37.97500026,38.124166986
2944129,"[1662, 7219, 7220, 7228, 7221, 7229, 7227, 7222, 7224, 3641, 7225, 3642, 3645, 4498, 6234, 2337, 3644]",1982108.3596068993,-412.0537109375,12.509650810641226,"[1662, 7219]",21844369.52026371,11.020774628384082,3.261582213469617,1.3696843776520629,-1,47,0.02116976614744698,15.367500153999998,15.601666948,37.892083527000004,38.100833634
5424034,"[6174, 7265, 8831, 4564, 8832, 4566, 3612, 2405, 2489, 3611]",1083752.0620961948,-237.82357788085938,11.20717126410089,"[6174, 7265]",9610610.44171844,8.867905102878959,2.56792870497092,1.3351892897378024,-1,84,0.054293079727009946,15.317916781,15.624166966,37.784166774000006,38.032083579
2980306,"[9037, 11052, 8969, 12451, 12461, 8968, 12452, 6309, 12455, 12450, 6274, 9017, 10985, 12453, 10984, 6275]",2005894.4323939772,-435.68646240234375,12.887030015507289,"[9037, 11052]",22201649.337238085,11.068204277700225,3.2195975492688214,1.3338295826819229,-1,72,0.022011085242385976,15.436666895999998,15.681250365,38.003333616000006,38.157500346
2642302,"[13300, 13847, 13845, 13855, 13844, 13854, 13843, 3438, 3439, 3447, 8636, 3448, 3446, 8635, 8637]",1694016.021831667,-382.03411865234375,12.786546618380383,"[13300, 13847]",17643066.78745308,10.414935018369182,3.0291425162406025,1.3199664761892662,-1,25,0.04822820956453966,15.186250008999998,15.397916785,37.650416667,37.777083375
6524698,"[9013, 9037, 11048, 8969, 11047, 8968, 6309, 11050, 6274, 9017, 11034, 11051, 9016, 6275, 11045, 11046]",2069201.1729466652,-456.09295654296875,13.062378765479721,"[9013, 9037]",23159967.914646592,11.192709639568502,3.2221879611146114,1.3174187376807311,-1,43,0.027610414529013843,15.436666895999998,15.681250365,38.003333616000006,38.157500346
7465809,"[519, 3616, 3620, 1635, 3619, 3624, 6177, 3618, 3623]",1079585.8830204597,-247.46726989746094,11.63018390316262,"[519, 3616]",9560399.656438356,8.855617516681786,2.5666280682756075,1.317289049392023,-1,98,0.03172209796972008,15.317916781,15.624166966,37.78791677700001,38.032083579
2553296,"[8037, 10373, 8036, 10372, 10374, 5238, 8055, 10416, 5239, 10415, 8057, 10414, 8056, 10413]",1497152.216283515,-544.1578369140625,22.065419447511324,"[8037, 10373]",14914474.708273962,9.961896022367851,3.780189580516184,1.2836295720868585,-1,30,0.03197760868652012,15.562500329999999,15.74166708,37.846666824,38.018333567999996
6072359,"[5851, 8495, 5850, 5852, 8488, 8497, 8492, 8496, 8491]",1008537.5313620847,-250.5919952392578,12.257120293376163,"[5851, 8495]",8715001.526255546,8.641226781600745,2.5021799417147994,1.2827892901324496,-1,58,0.18489652836181783,15.196666683999998,15.484166854,37.678750023000006,37.86250011
8225099,"[6274, 9008, 9016, 6275, 9018, 9013, 9019, 6276, 11048, 6277, 8959, 8942, 11046, 11047, 8960]",1587229.150825764,-403.7181396484375,13.74021751558456,"[6274, 9008]",16147903.96858604,10.173643774237016,2.884188741011388,1.2459011702746257,-1,15,0.018110534637437357,15.436666895999998,15.681250365,38.003333616000006,38.157500346
6210243,"[8102, 8104, 5288, 8097, 8105, 8098, 5287, 8096, 1117, 1115, 5292]",1452524.87973793,-403.74072265625,14.888453480485845,"[8102, 8104]",14313120.532004673,9.85395894532774,2.908650762106075,1.2399987404969623,-1,24,0.08304398329981381,15.562500329999999,15.762917096999999,37.829583477,38.00000022
4363114,"[3628, 6170, 3632, 1639, 2358, 1640, 1638, 3627, 2350, 3630, 2359, 2352]",1355589.3132090892,-323.1584777832031,12.04268408794416,"[3628, 6170]",13029883.276744043,9.611969605970392,2.5595423051227635,1.2258187511614984,-1,19,0.027397349213417237,15.340416799,15.601666948,37.867500174,38.100833634
